churn_probability,segment_label
0.3344210230676831,High Value
0.5512970110746155,Potential Loyalists
0.35149781393664187,At Risk
0.3065401197372209,Low Value
0.3208260768947827,Potential Loyalists
0.2791084903609738,High Value
0.37769421000685266,Potential Loyalists
0.25382801792670107,Potential Loyalists
0.14334355286265782,High Value
0.10279502355825905,At Risk
0.28841508439010133,Potential Loyalists
0.6482726411230376,At Risk
0.22882941037004548,High Value
0.23338981842006604,Potential Loyalists
0.4548829583121011,Potential Loyalists
0.4065088517345974,Potential Loyalists
0.25068378942470515,Potential Loyalists
0.2792860096984413,Potential Loyalists
0.19684811733746171,At Risk
0.2499149619450821,Potential Loyalists
0.23607890319502034,Potential Loyalists
0.17755009987001952,High Value
0.35819452273039076,At Risk
0.30316714032843817,Potential Loyalists
0.15029079099458112,High Value
0.39899014265968574,Potential Loyalists
0.17765473235182624,At Risk
0.330604668478145,At Risk
0.19267236641029584,High Value
0.36904425777607663,Potential Loyalists
0.2821555036838447,Potential Loyalists
0.19079023767821063,High Value
0.38631508948344073,Low Value
0.64346584016309,At Risk
0.3076206942369736,At Risk
0.1975043655971554,High Value
0.3079845918172773,Potential Loyalists
0.42937233783397405,Potential Loyalists
0.20691053563612338,High Value
0.16197018091943757,Potential Loyalists
0.33104389967768316,Low Value
0.12342365017159841,Potential Loyalists
0.16945286078218158,Potential Loyalists
0.1966892064549573,Potential Loyalists
0.3490010847956015,Low Value
0.15927924869422302,Potential Loyalists
0.3515476626601043,High Value
0.3211749917836543,High Value
0.42675656339135826,At Risk
0.4634661301213491,Potential Loyalists
0.30378982357421314,Potential Loyalists
0.16126977346009908,Potential Loyalists
0.2575613543714726,At Risk
0.4858619925280447,At Risk
0.32126500023782223,Potential Loyalists
0.22437284230779542,Potential Loyalists
0.2421806483636837,At Risk
0.25197760193533575,Potential Loyalists
0.3451651659832399,Potential Loyalists
0.21618895953476325,Potential Loyalists
0.21021430718103523,High Value
0.1694398434722457,At Risk
0.5235362422807119,Potential Loyalists
0.19354948808944866,At Risk
0.17293572701894241,At Risk
0.46288827951655104,At Risk
0.16254126516267497,Potential Loyalists
0.16378635296395735,Potential Loyalists
0.1697489686638124,Potential Loyalists
0.2664463376982591,Potential Loyalists
0.39985048366133713,At Risk
0.4087143962752532,At Risk
0.24973718963082292,Potential Loyalists
0.2983970520883396,Potential Loyalists
0.16043386316834565,High Value
0.2869894117323613,Potential Loyalists
0.4787037749313124,At Risk
0.31071319293025484,Potential Loyalists
0.5082027016353431,Potential Loyalists
0.2066755577420053,At Risk
0.21120632432963812,At Risk
0.24396257358747783,Potential Loyalists
0.29198660403163557,Potential Loyalists
0.3022194904478607,High Value
0.24312875215766305,Potential Loyalists
0.23733252877878094,Potential Loyalists
0.3756611792430849,Potential Loyalists
0.32226679741990166,Potential Loyalists
0.2171500729711922,Potential Loyalists
0.18768735238645567,Potential Loyalists
0.2605789625381079,Potential Loyalists
0.22320892985498567,Potential Loyalists
0.18272853434336017,Potential Loyalists
0.12818206383108766,At Risk
0.5284602350070131,Low Value
0.3122013419512571,At Risk
0.33356745745300737,Potential Loyalists
0.5099434506334266,Potential Loyalists
0.15648679736635646,High Value
0.2944752971448465,Potential Loyalists
0.24767727224069488,Potential Loyalists
0.3745632901151182,Potential Loyalists
0.12848292333766748,Potential Loyalists
0.5029940240195535,Potential Loyalists
0.31767767250207785,High Value
0.2754545547667032,High Value
0.4299477884036931,At Risk
0.2512551379787142,Potential Loyalists
0.20397984476086503,High Value
0.3114484221772437,Potential Loyalists
0.20161597005282392,Potential Loyalists
0.2964320474352022,Potential Loyalists
0.2820283532682882,Low Value
0.2721238064485466,Potential Loyalists
0.26512798639756946,At Risk
0.4159316818091886,Potential Loyalists
0.1559097261357816,Potential Loyalists
0.14242510266922087,At Risk
0.2276040631202003,High Value
0.13389768499033763,Potential Loyalists
0.16068591137134425,Potential Loyalists
0.14550748001677044,Potential Loyalists
0.2962956331497434,High Value
0.24290048776612358,High Value
0.4094821887345809,Potential Loyalists
0.4836162090528459,Potential Loyalists
0.42558249370553153,At Risk
0.25702550148988296,Potential Loyalists
0.08354477181527663,High Value
0.25948423173133595,At Risk
0.14394266867756358,Potential Loyalists
0.4505645154886729,Potential Loyalists
0.16970455424007935,Potential Loyalists
0.2192660447176116,High Value
0.34261589939698994,Potential Loyalists
0.14908619355941458,High Value
0.3017066706616408,High Value
0.2950486940080623,At Risk
0.3179944430287261,Potential Loyalists
0.22642710300009536,Potential Loyalists
0.37289963405282844,High Value
0.1410190739031621,At Risk
0.44599266613344124,Potential Loyalists
0.49656387875993124,At Risk
0.21834242649613345,Potential Loyalists
0.23763525930902094,High Value
0.3445212382520084,At Risk
0.5029500158655147,Potential Loyalists
0.23710978156842616,High Value
0.39309940131081905,Potential Loyalists
0.17434221131487798,At Risk
0.1624969232401103,Potential Loyalists
0.1832238232564872,Potential Loyalists
0.27657800202118066,Low Value
0.3082536345258295,High Value
0.14351245419795503,High Value
0.26918426161207337,Potential Loyalists
0.2710058016861601,Potential Loyalists
0.40162469671258616,Potential Loyalists
0.21795512323795924,Potential Loyalists
0.17207966969987476,High Value
0.18532165207345436,Potential Loyalists
0.2545027303235836,Low Value
0.0807150875119916,Potential Loyalists
0.45714762178354135,Potential Loyalists
0.19130845765353827,Potential Loyalists
0.24156991129167885,At Risk
0.4276765507707051,At Risk
0.44818536279828214,Potential Loyalists
0.3675611392211025,Potential Loyalists
0.10128152459555335,Potential Loyalists
0.2953783434789845,Potential Loyalists
0.30051060008779484,Potential Loyalists
0.2797672942151521,Potential Loyalists
0.16771590761239122,Potential Loyalists
0.3892262253333691,At Risk
0.20490966672664987,At Risk
0.32233148096804104,Low Value
0.15525535849545907,High Value
0.5238559888766394,At Risk
0.3567294796114852,At Risk
0.21698718257062785,Potential Loyalists
0.22881733181418434,High Value
0.3996740537064869,At Risk
0.12421472232680099,Potential Loyalists
0.3561363380024044,Potential Loyalists
0.16875633880373334,High Value
0.3279946119613304,Potential Loyalists
0.18260190099442555,At Risk
0.28424023292765205,Low Value
0.1976563382380347,Potential Loyalists
0.32512853108476153,High Value
0.07646867853925744,Potential Loyalists
0.4557815480614666,At Risk
0.25201912158696,At Risk
0.18232946742130182,Potential Loyalists
0.17186939408483742,Potential Loyalists
0.1591126288129416,Potential Loyalists
0.15577399793239802,Potential Loyalists
0.1908875816923958,High Value
0.28009693828173526,Potential Loyalists
0.2407243540617836,At Risk
0.41619904513763367,At Risk
0.230457560890251,Potential Loyalists
0.31774611514848616,Low Value
0.16241644248393028,At Risk
0.2770284303768651,Potential Loyalists
0.2930339575789062,Low Value
0.5879943007908874,At Risk
0.2539162673177539,Potential Loyalists
0.3903913433982375,Potential Loyalists
0.31017825341273775,Potential Loyalists
0.1456910088362535,High Value
0.29602595879132493,At Risk
0.31917291156507266,At Risk
0.3436117017724873,Potential Loyalists
0.13456104938717045,Potential Loyalists
0.27260855628714115,Potential Loyalists
0.1428109926251527,High Value
0.24940875469314816,High Value
0.08778267892170506,Potential Loyalists
0.26698560002276595,Low Value
0.5439494786919896,Potential Loyalists
0.37152836455646254,High Value
0.3910712290055876,Potential Loyalists
0.25631251755556433,Potential Loyalists
0.2701987256325575,Potential Loyalists
0.16074252094059202,Potential Loyalists
0.2113334067482882,Potential Loyalists
0.22695529119222876,Potential Loyalists
0.5477471893564673,Potential Loyalists
0.2728731646654425,At Risk
0.3250803559845386,High Value
0.189945338662001,Potential Loyalists
0.15281942128437953,At Risk
0.4564715372088303,At Risk
0.49321804612523906,Potential Loyalists
0.2595045855226492,Potential Loyalists
0.135297552671524,Potential Loyalists
0.2633586751522524,Potential Loyalists
0.2351117659300015,At Risk
0.45944627524275994,Potential Loyalists
0.3453232935218954,Potential Loyalists
0.44419324819460004,Potential Loyalists
0.2789279726060976,Potential Loyalists
0.37997346032846824,At Risk
0.5115743033597772,Potential Loyalists
0.19597240421615877,Potential Loyalists
0.23410980952760996,Potential Loyalists
0.23730225760528925,At Risk
0.3076547132512031,At Risk
0.1738523033021496,Potential Loyalists
0.22528488982405234,At Risk
0.2879902514541655,Potential Loyalists
0.6012046221613223,Potential Loyalists
0.3218544536896291,Potential Loyalists
0.20123993080008779,At Risk
0.2979107336453875,Potential Loyalists
0.3289673721591354,At Risk
0.22437139628199743,At Risk
0.32569514760006024,At Risk
0.16937169358163018,At Risk
0.22192755348779,Potential Loyalists
0.14106324815727025,At Risk
0.2777585031271211,Potential Loyalists
0.4408546187539586,Low Value
0.29191693140700736,Potential Loyalists
0.38680385172473064,Potential Loyalists
0.479833165903599,Potential Loyalists
0.11943457080999188,Potential Loyalists
0.3607306531997848,At Risk
0.18275261369669374,High Value
0.11225216875411995,Potential Loyalists
0.29631139163415343,At Risk
0.19304999741714984,High Value
0.47037955068055964,Low Value
0.27791996227881505,Potential Loyalists
0.14701558959663275,Potential Loyalists
0.39651495024006145,Potential Loyalists
0.17032687375891345,Potential Loyalists
0.2802512590982534,Potential Loyalists
0.2000983065478616,Potential Loyalists
0.1847626705725641,Low Value
0.31125439863535936,Potential Loyalists
0.3698456364140475,Potential Loyalists
0.38373807790515685,Low Value
0.28533611578592416,Potential Loyalists
0.24770934730182995,Potential Loyalists
0.14875097235314588,Potential Loyalists
0.2045680904297379,Potential Loyalists
0.26634729082436087,Potential Loyalists
0.26618139292588816,Potential Loyalists
0.2118899678086664,At Risk
0.34395790702780676,At Risk
0.26264906417933737,High Value
0.2956521650960054,At Risk
0.32636349814012844,High Value
0.4936413422730093,At Risk
0.33471046655027753,Potential Loyalists
0.11392942063184447,Potential Loyalists
0.15334518905705743,Potential Loyalists
0.36213271227876714,At Risk
0.3749462209847718,At Risk
0.1248265251699752,Potential Loyalists
0.4105539137335194,Potential Loyalists
0.42917445458514286,High Value
0.23578404002433598,High Value
0.2792702442527281,High Value
0.2340585163870103,Potential Loyalists
0.15874380824593584,Potential Loyalists
0.20536216931257556,At Risk
0.5240594609221088,Potential Loyalists
0.497091310010017,Low Value
0.3009499314180753,High Value
0.11894470060293325,Potential Loyalists
0.36752459657934644,Potential Loyalists
0.44922269126824493,Potential Loyalists
0.24518116357922465,Potential Loyalists
0.5097443659647286,At Risk
0.23960544580403112,Potential Loyalists
0.10128899718839414,Potential Loyalists
0.1994364852835181,Potential Loyalists
0.17758834022876602,At Risk
0.38248054320156555,Low Value
0.34858756884577546,Potential Loyalists
0.2172687987661254,Potential Loyalists
0.2316821452922692,High Value
0.23506922063529587,Potential Loyalists
0.29737210252086327,High Value
0.5398043369330283,Potential Loyalists
0.4731073428618513,At Risk
0.2506889490562074,Potential Loyalists
0.26609819029095755,At Risk
0.478353607606937,At Risk
0.2821477005184006,High Value
0.23749750124586141,At Risk
0.12613461369753015,Potential Loyalists
0.2814129439224565,Potential Loyalists
0.41047831552435365,Potential Loyalists
0.33483757288942473,Potential Loyalists
0.34694920253986256,Potential Loyalists
0.21235115854749714,At Risk
0.21671950256188388,Potential Loyalists
0.3172173119184767,Low Value
0.1555355166166016,High Value
0.3244918423591236,Potential Loyalists
0.279166278998923,At Risk
0.31811417914551277,Low Value
0.30547124520264174,Low Value
0.2741672630746882,High Value
0.10342453409036409,Potential Loyalists
0.19473769027304422,Potential Loyalists
0.16113503084300124,Potential Loyalists
0.35734594969148414,At Risk
0.2403317490814908,High Value
0.1758768535227282,Potential Loyalists
0.49704954376992255,Potential Loyalists
0.29881109624019686,Potential Loyalists
0.18212050798430063,Potential Loyalists
0.19441681105565323,Potential Loyalists
0.24219847402848343,Potential Loyalists
0.5114415991164776,Potential Loyalists
0.21758980147775514,Low Value
0.288397191765329,Potential Loyalists
0.24195828764478913,High Value
0.4188742268923436,At Risk
0.19406798609583914,Potential Loyalists
0.36053543756643486,Potential Loyalists
0.3245701999469471,At Risk
0.246019563476979,Potential Loyalists
0.4243718025324466,At Risk
0.25995574103062974,High Value
0.13672387323107876,Potential Loyalists
0.3359516379882044,At Risk
0.37734731138951794,Potential Loyalists
0.42718274527989647,Potential Loyalists
0.33018089664450023,Potential Loyalists
0.23881127485726394,Potential Loyalists
0.3243441690414257,At Risk
0.1136731742725635,High Value
0.21534912763058328,Potential Loyalists
0.3072979734605731,At Risk
0.10456327676219875,Potential Loyalists
0.30700691198902946,Potential Loyalists
0.2708235083893216,Potential Loyalists
0.1996078774127811,High Value
0.39358817937273743,At Risk
0.32435353289927726,Potential Loyalists
0.3119006857639278,Potential Loyalists
0.3298065623444222,Low Value
0.4602082666037484,Potential Loyalists
0.1608576681615209,High Value
0.23398912241939523,Potential Loyalists
0.24462063175716667,At Risk
0.26234573644077613,At Risk
0.3581099146773514,At Risk
0.6954695524910229,At Risk
0.24326817220992739,At Risk
0.16080467534575746,Potential Loyalists
0.40200599805287524,Potential Loyalists
0.1693542355295831,High Value
0.15665198867111255,Potential Loyalists
0.21560894465047847,High Value
0.4790193480251928,At Risk
0.43069860472043603,At Risk
0.33716083738772124,At Risk
0.14389319927752728,Potential Loyalists
0.49197367410981024,Low Value
0.18889814212168776,Potential Loyalists
0.33529150511184647,Potential Loyalists
0.40340711986740685,Potential Loyalists
0.22236792486476675,At Risk
0.2723040230162862,Potential Loyalists
0.11194257239843107,Potential Loyalists
0.3837898041199098,Potential Loyalists
0.19095697638244122,High Value
0.4204973494368325,Potential Loyalists
0.26863777350188045,Potential Loyalists
0.3228431892106569,At Risk
0.22018166814900478,Potential Loyalists
0.11993842200603004,At Risk
0.38990759944481623,At Risk
0.2536866436542748,Potential Loyalists
0.4418681086810621,Potential Loyalists
0.43237633841093365,At Risk
0.2952220470679344,Low Value
0.20393445126466245,Potential Loyalists
0.37154073187078385,High Value
0.3202727727200944,High Value
0.2878568233691385,At Risk
0.3501747534813931,Potential Loyalists
0.3392552056640098,At Risk
0.5251115220769043,Potential Loyalists
0.2660770016996375,At Risk
0.1248912754915781,High Value
0.24973527957153446,Potential Loyalists
0.17801018742715474,Potential Loyalists
0.22124405351350757,Potential Loyalists
0.26170584661423363,Low Value
0.09880967962291935,High Value
0.18492781717183304,Potential Loyalists
0.18570950098640746,High Value
0.18335696159143566,High Value
0.5009259035629178,Potential Loyalists
0.51278305360876,Potential Loyalists
0.4654519075140507,Potential Loyalists
0.10980629926401478,Potential Loyalists
0.399931507132606,At Risk
0.11815688821018812,Potential Loyalists
0.5507778069734954,Potential Loyalists
0.3899597349065151,Potential Loyalists
0.3167668347669676,At Risk
0.1657405147644802,High Value
0.43376203367514676,At Risk
0.38343144175245,At Risk
0.27841460717007993,At Risk
0.14270824028068743,High Value
0.41020583619140755,At Risk
0.1941166969251557,Potential Loyalists
0.21608528086884235,Potential Loyalists
0.19732276279915528,Potential Loyalists
0.6707792601996565,At Risk
0.26798321636711836,Potential Loyalists
0.19050568380284127,At Risk
0.13450900700813834,High Value
0.13570620991010193,At Risk
0.5129807793724734,Potential Loyalists
0.24846574530033638,At Risk
0.09020559018600449,Potential Loyalists
0.2490093400680604,Potential Loyalists
0.19787671624640915,Potential Loyalists
0.46673351131029195,At Risk
0.20450055183919993,Low Value
0.25848047048406636,At Risk
0.4127571246468249,Potential Loyalists
0.4432213042890722,At Risk
0.22358928644405934,Potential Loyalists
0.1826803814580494,Potential Loyalists
0.18334309225980727,At Risk
0.1345146899145336,Potential Loyalists
0.253414668844659,Potential Loyalists
0.46614251163870407,Low Value
0.39203791343755645,Potential Loyalists
0.2627177552003606,Potential Loyalists
0.4241127718810509,Potential Loyalists
0.36015523641401814,At Risk
0.17036207976603043,Potential Loyalists
0.24172590259455304,Potential Loyalists
0.26461855771658715,Potential Loyalists
0.32621639052524515,At Risk
0.1858669988589319,At Risk
0.1904910239955656,At Risk
0.22448731414603867,High Value
0.0929699715828464,Potential Loyalists
0.1951661810939709,At Risk
0.08271417046603176,High Value
0.13898643392817003,Potential Loyalists
0.31067920783590314,Potential Loyalists
0.26046151998675016,Potential Loyalists
0.3366235007744252,High Value
0.30896511426140444,Low Value
0.25933561721249876,Potential Loyalists
0.36683237486342024,Potential Loyalists
0.45574730326791807,Potential Loyalists
0.5170878450380393,Potential Loyalists
0.30420035937014395,Potential Loyalists
0.35166726140874166,High Value
0.12591547531734584,Potential Loyalists
0.3965729185953315,Low Value
0.3095258399902706,At Risk
0.34725107352430046,High Value
0.5190020186732872,At Risk
0.1277117456467665,High Value
0.3236253285912596,Potential Loyalists
0.37259526454423475,Potential Loyalists
0.31104842742637107,At Risk
0.29961653290797124,Low Value
0.37543316744716826,Potential Loyalists
0.24384715830751275,At Risk
0.18293816876049424,Potential Loyalists
0.3113229170494924,Potential Loyalists
0.21046180004032522,Potential Loyalists
0.28722922329616346,Potential Loyalists
0.4148401358215544,At Risk
0.24601934608046147,At Risk
0.32970962817986077,High Value
0.21949646335240747,Potential Loyalists
0.13065195023078743,High Value
0.35920478627053426,At Risk
0.24511644801052532,At Risk
0.20679638052242594,High Value
0.1901827407205891,At Risk
0.43960791886614375,Potential Loyalists
0.26708005387615935,Potential Loyalists
0.5221125246097243,Potential Loyalists
0.39199695075365654,Potential Loyalists
0.15603040272230095,Potential Loyalists
0.43716626410308046,Potential Loyalists
0.1677969046149365,Potential Loyalists
0.21558036185855292,High Value
0.23300220324668358,Low Value
0.2536732829350935,Potential Loyalists
0.10056586061386376,Potential Loyalists
0.2381113083080866,Potential Loyalists
0.22338618051731093,Potential Loyalists
0.4126405350420612,Potential Loyalists
0.3668239519445162,Potential Loyalists
0.13974976094425176,Potential Loyalists
0.3818168452927238,Potential Loyalists
0.5816184342841616,At Risk
0.08730651654538306,Potential Loyalists
0.3144794658093965,Potential Loyalists
0.16603665872638743,At Risk
0.6287068692292727,At Risk
0.1169861341880337,Potential Loyalists
0.10611883344766534,High Value
0.15950416308873364,Potential Loyalists
0.22543066037149825,Potential Loyalists
0.21249183676936192,Potential Loyalists
0.30047848811810496,Potential Loyalists
0.2254466720030325,High Value
0.30633623768406776,Low Value
0.5010595717602789,At Risk
0.48682267728012424,Potential Loyalists
0.20868366490656876,Potential Loyalists
0.1433048961123445,Potential Loyalists
0.14737594673121518,High Value
0.1538642311734833,Potential Loyalists
0.2522073172317681,At Risk
0.5552585719210045,At Risk
0.17304143620497572,Potential Loyalists
0.280998807025078,High Value
0.24700127021842092,At Risk
0.23236143075444002,Potential Loyalists
0.16660267718159466,Potential Loyalists
0.32283883822838394,Potential Loyalists
0.37959150968318955,Potential Loyalists
0.5170458754607842,Potential Loyalists
0.30172379184236703,Potential Loyalists
0.20437148417817275,At Risk
0.3870002662178812,High Value
0.3502115692383914,High Value
0.25586961447240986,At Risk
0.34951845535605824,Potential Loyalists
0.3544078928530062,Low Value
0.381963838543815,Potential Loyalists
0.24327720924600874,At Risk
0.6081783808755665,At Risk
0.23445257508972542,Potential Loyalists
0.5790137821949035,Potential Loyalists
0.19427114852704758,Potential Loyalists
0.25215837861919993,Potential Loyalists
0.27092361914446006,Low Value
0.2780633532247302,Potential Loyalists
0.2312890247908362,Potential Loyalists
0.4829486391094898,Potential Loyalists
0.15307922184893122,At Risk
0.32847734609742185,At Risk
0.4665907736703537,Potential Loyalists
0.33970691146832294,Potential Loyalists
0.2608708019880183,Potential Loyalists
0.2853075111743583,High Value
0.1121870122635511,Potential Loyalists
0.10903130732459784,Potential Loyalists
0.1556521813187222,Potential Loyalists
0.11548809759642681,Potential Loyalists
0.1100205850929502,High Value
0.22885377310380497,Potential Loyalists
0.3741138889398466,Potential Loyalists
0.24318498533216973,Potential Loyalists
0.29343663916487445,Potential Loyalists
0.08867101379029448,High Value
0.3959985755857241,At Risk
0.07921058476619039,Potential Loyalists
0.2792839723776073,Potential Loyalists
0.2247824069479216,Potential Loyalists
0.17238360521781604,Potential Loyalists
0.2438096694103157,Potential Loyalists
0.08350038869625048,High Value
0.38038759998874616,Potential Loyalists
0.22502823073168823,Potential Loyalists
0.23990388815850916,High Value
0.1275183543173347,Potential Loyalists
0.22693433724952544,Potential Loyalists
0.27165931287579514,Potential Loyalists
0.2703610456851945,At Risk
0.32956466615588076,Potential Loyalists
0.383849800074499,Potential Loyalists
0.4679001783320705,At Risk
0.4194782537922591,Potential Loyalists
0.4090096666100025,At Risk
0.6599927647975941,At Risk
0.3185596794881725,Potential Loyalists
0.3407681796032401,At Risk
0.2983416669697499,Potential Loyalists
0.23135511959362307,At Risk
0.19088608901649515,Potential Loyalists
0.10711514125800425,High Value
0.27741856381008184,At Risk
0.3485436357950042,Potential Loyalists
0.3512322806217979,At Risk
0.13037353569532387,Potential Loyalists
0.06839554681283237,High Value
0.37399319659031127,Low Value
0.29614178171907907,Potential Loyalists
0.16137909378806845,Potential Loyalists
0.44084266370206987,Potential Loyalists
0.15012791059726624,High Value
0.4543830407069787,Potential Loyalists
0.27111914598325065,At Risk
0.175172222874322,At Risk
0.13549704998896905,Potential Loyalists
0.34911933398695905,Potential Loyalists
0.1799869645295671,Potential Loyalists
0.3699497563392441,High Value
0.13352182854101163,Potential Loyalists
0.39240612298068545,Potential Loyalists
0.22664942500570173,Potential Loyalists
0.3811949164543826,Potential Loyalists
0.15094111695048712,High Value
0.3037496896305532,Potential Loyalists
0.48685994100668206,Low Value
0.3528969845185721,Potential Loyalists
0.22604480152328602,Potential Loyalists
0.2587138901541867,At Risk
0.2530364201505831,Potential Loyalists
0.5333308396433468,At Risk
0.32224634666009105,Potential Loyalists
0.1994050572428065,At Risk
0.202913536923806,Potential Loyalists
0.45670951710182145,Potential Loyalists
0.5460411891330497,At Risk
0.3769601105382037,Potential Loyalists
0.40531316548116736,Potential Loyalists
0.4553765481285531,At Risk
0.30541430582746504,High Value
0.6038220430458894,Potential Loyalists
0.3215449708053833,High Value
0.39720971007470024,At Risk
0.36730064834738363,Potential Loyalists
0.06942455868450738,High Value
0.5121951676247667,At Risk
0.4857355794394944,At Risk
0.3939189259157889,At Risk
0.4715633125209437,Potential Loyalists
0.2362374766391124,Potential Loyalists
0.3774081792335652,Low Value
0.1890440690266796,Potential Loyalists
0.18493770101144616,At Risk
0.2620876549159627,Potential Loyalists
0.3002259207147406,Potential Loyalists
0.11780426328287753,Potential Loyalists
0.2474765167867119,Potential Loyalists
0.30887235763277965,High Value
0.2392879320978771,Potential Loyalists
0.1901227465276203,Potential Loyalists
0.15579364149934755,Potential Loyalists
0.4262471613168419,Potential Loyalists
0.43637194729639206,At Risk
0.3712027570938512,Low Value
0.3209882488955156,Potential Loyalists
0.4927644280865963,Potential Loyalists
0.43529767725401425,Potential Loyalists
0.30037302838343694,High Value
0.14215361913238006,High Value
0.3573803421122969,Potential Loyalists
0.2063259013728503,High Value
0.31785168659623075,At Risk
0.45801770787687457,Potential Loyalists
0.09457398335205364,Potential Loyalists
0.2537169141946302,At Risk
0.4435574370891222,At Risk
0.4222426019554859,At Risk
0.3094371515684311,Potential Loyalists
0.1233613938187141,High Value
0.5137844510423848,At Risk
0.2056663001035464,High Value
0.3036829728951669,High Value
0.3655268621258587,At Risk
0.07000364282871792,Potential Loyalists
0.2347193841401613,Potential Loyalists
0.19329754544136302,Potential Loyalists
0.1742346186363016,Potential Loyalists
0.11020677886413192,High Value
0.08602106028744434,Potential Loyalists
0.2231642103478675,At Risk
0.23165469373757236,At Risk
0.3098574964185816,At Risk
0.2669000786647134,Potential Loyalists
0.2749728640807926,Potential Loyalists
0.279348340031569,Potential Loyalists
0.2726756075564026,Potential Loyalists
0.4537694590531722,Potential Loyalists
0.3058760544461272,Potential Loyalists
0.20760555716739937,Potential Loyalists
0.20115029046988672,Potential Loyalists
0.22106375003182155,Potential Loyalists
0.4084210208824993,Potential Loyalists
0.325986282097619,High Value
0.34484659357249203,At Risk
0.222166560362011,High Value
0.20092196673306512,High Value
0.1164845181613398,High Value
0.27925698039191527,At Risk
0.5153465334465673,Potential Loyalists
0.23653673647621848,At Risk
0.47162529684963533,Low Value
0.24240171515552963,At Risk
0.11715762218901452,Potential Loyalists
0.35057572920368696,Potential Loyalists
0.4545931419995899,At Risk
0.20502851172363917,Potential Loyalists
0.2625336793050038,At Risk
0.2898869167882588,High Value
0.21985099626967572,Potential Loyalists
0.19327008832451079,Potential Loyalists
0.1762674603995233,At Risk
0.401110767999345,Potential Loyalists
0.5297619117739933,Potential Loyalists
0.4780732792281435,Potential Loyalists
0.33339295999099544,Potential Loyalists
0.3339314297884496,Potential Loyalists
0.3170048293217281,At Risk
0.4386381248287996,At Risk
0.2773701090432803,Potential Loyalists
0.166387437415548,High Value
0.31382587482905094,At Risk
0.239131174729659,Potential Loyalists
0.4128741230983047,Potential Loyalists
0.23276918183355133,Low Value
0.50040509716756,At Risk
0.14818527538373538,Potential Loyalists
0.1292663884776272,Potential Loyalists
0.413660394079582,Potential Loyalists
0.26111214547046424,At Risk
0.22993537939488912,High Value
0.4025256866131956,Low Value
0.36956564842307943,Potential Loyalists
0.3417124358116711,At Risk
0.38035315068273295,Low Value
0.1304228762359702,Low Value
0.15140049060681854,Potential Loyalists
0.4132347917205412,At Risk
0.2685381178200319,Potential Loyalists
0.2793475693180668,Potential Loyalists
0.3857767873890435,At Risk
0.23845557622138674,Potential Loyalists
0.4031791360024222,Potential Loyalists
0.09644602718860881,At Risk
0.3514474617377912,Potential Loyalists
0.33519261435953496,Potential Loyalists
0.31588629254680595,Potential Loyalists
0.3042229436631953,At Risk
0.27169213917959145,Potential Loyalists
0.26150758907818944,Potential Loyalists
0.24236783242603643,High Value
0.31762146617224474,Potential Loyalists
0.19450690222888292,At Risk
0.18394061564228467,High Value
0.15603694508199722,High Value
0.44933982555829705,At Risk
0.36227618813746626,At Risk
0.2024747673489999,High Value
0.3934737692595922,At Risk
0.30520005246441045,Potential Loyalists
0.5003742052049287,Potential Loyalists
0.18230799684672647,At Risk
0.33251544630895913,Potential Loyalists
0.23278443115060632,High Value
0.3567379639387821,Potential Loyalists
0.09598693170246803,High Value
0.37539979373333154,Potential Loyalists
0.20940588892359596,Potential Loyalists
0.1576656091184273,Potential Loyalists
0.12383376570040791,Potential Loyalists
0.2712667039435506,Potential Loyalists
0.5359020858410615,At Risk
0.2770251767950934,At Risk
0.16232956915766442,At Risk
0.13009528654227392,Potential Loyalists
0.26553769799209165,Potential Loyalists
0.6308249219094028,At Risk
0.16234853919504408,High Value
0.36356464134947947,At Risk
0.1180031143317781,High Value
0.3142122075377007,At Risk
0.3423865102405793,Low Value
0.1144960390660096,Potential Loyalists
0.3838572840128545,At Risk
0.17696625450143041,High Value
0.15700650252768494,Potential Loyalists
0.17163390602378717,Potential Loyalists
0.569084823067279,At Risk
0.43090347717618643,Potential Loyalists
0.18143764297304102,High Value
0.08780479362266051,Potential Loyalists
0.18516692038332375,Potential Loyalists
0.4262226229719746,Potential Loyalists
0.16997596200426385,High Value
0.354969839549011,High Value
0.2705954193680805,Low Value
0.26489912003294663,At Risk
0.27885704076253226,Potential Loyalists
0.23705584479876624,High Value
0.20355110690654393,High Value
0.2309985273782329,Potential Loyalists
0.46897432330358507,Potential Loyalists
0.31154158941354765,At Risk
0.2583868109248447,Potential Loyalists
0.08855464710146624,Potential Loyalists
0.2884908687009333,Potential Loyalists
0.1573392381036229,Potential Loyalists
0.27160027645277385,Potential Loyalists
0.40366562286252394,Low Value
0.08329176332573501,High Value
0.16651560688209996,Potential Loyalists
0.0601521366531404,Potential Loyalists
0.25407358016521175,Low Value
0.43166599916285303,Low Value
0.38979618545346895,At Risk
0.35216928898111827,At Risk
0.44411607538145126,Potential Loyalists
0.33446862476690303,At Risk
0.27150814191647266,Potential Loyalists
0.39568005325596994,At Risk
0.3362468300052215,At Risk
0.17670117357741635,At Risk
0.11340165264156138,Potential Loyalists
0.20870784269306505,Potential Loyalists
0.12933663299949053,Potential Loyalists
0.46682624158253827,Potential Loyalists
0.24722197924383024,Potential Loyalists
0.3478146983817187,Potential Loyalists
0.30572323212771396,Potential Loyalists
